processed_m4332_ME21_HV0_test40_SRCoff_170710_080727_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
42438	1371	1858	16331	5221	5089	3687	2704	0	0	0	0	0	12159	32264	4172	133	4093	79	3606	3960	487	133	33	387	29	4093	520	4093	2316	201	2115	3892	201	193220	50004	48529	510462	1518	1989	5448721	13648	6104	6525	4722	3304
1376	20	0	234	58	72	53	52	0	0	0	0	0	175	453	59	0	21	38	20	21	1	0	0	1	0	21	1	21	0	0	0	21	0	193454	50063	48550	511838	1518	1989	5880163	86	73	88	69	60
40382	1253	1645	15576	4982	4804	3493	2643	0	0	0	0	0	11571	30913	4005	129	3914	91	3455	3785	459	129	19	349	16	3914	478	3914	2069	148	1921	3766	148	209030	54068	52464	552221	3587	2137	5934535	13004	5852	6211	4527	3208
1382	22	0	215	58	66	56	41	0	0	0	0	0	166	418	49	2	20	29	17	18	3	2	0	1	1	20	3	20	0	0	0	20	0	209246	54117	52484	553606	3587	2137	6365965	67	71	90	71	46
41923	1239	1815	16084	5022	4995	3604	2765	0	0	0	0	0	11945	31961	4139	134	4044	95	3603	3910	441	134	26	333	27	4044	467	4044	2252	166	2086	3878	166	225330	58256	56528	595529	1743	2303	6420340	13493	5935	6412	4651	3368
1411	16	0	233	66	64	42	67	0	0	0	0	0	184	457	49	1	16	33	15	15	1	1	0	0	1	16	1	16	0	0	0	16	0	225563	58305	56544	596940	1743	2303	6851781	83	77	84	53	73
40478	1216	1698	15653	5084	4764	3499	2656	0	0	0	0	0	11673	30946	3980	115	3885	95	3460	3770	425	115	26	336	23	3885	451	3885	2130	158	1972	3727	158	241216	62285	60429	637418	3873	2461	6906154	13112	5959	6186	4482	3230
1387	15	0	277	76	86	62	60	0	0	0	0	0	207	535	70	0	29	41	27	29	2	0	0	2	0	29	2	29	0	0	0	29	0	241493	62355	60458	638807	3873	2461	7337585	96	83	106	89	68
39503	1198	1589	15301	4945	4661	3430	2579	0	0	0	0	0	11344	30402	3957	112	3873	84	3452	3761	421	112	22	331	26	3873	443	3873	2042	149	1893	3724	149	256794	66312	64331	678310	1819	2610	7391969	12722	5765	6002	4363	3093
1432	23	0	244	60	65	50	70	0	0	0	0	0	188	470	56	0	18	38	17	18	1	0	0	1	0	18	1	18	0	0	0	18	0	257038	66368	64349	679742	1819	2610	7823400	85	70	85	70	77
