processed_m4227_ME21_HV0_test40_SRCoff_170708_181240_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
11714	481	923	10945	5560	3272	1624	1085	0	0	0	0	0	316	34845	10629	389	10546	83	10109	10157	437	389	127	175	68	10546	564	10546	926	920	6	9626	920	253656	243607	240605	279894	1218	1074	4558071	4496	6217	4217	2182	1256
643	14	0	267	72	68	59	74	0	0	0	0	0	124	691	143	2	89	54	87	88	2	1	1	2	1	89	3	89	0	0	0	89	0	253924	243750	240694	280538	1218	1074	4706122	86	81	85	81	82
11433	504	912	10655	5388	3150	1575	1106	0	0	0	0	0	314	33866	10341	416	10262	79	9810	9846	452	416	156	192	66	10262	608	10262	915	909	6	9353	909	264580	254092	250957	291973	2133	1983	4760494	4360	6015	4002	2142	1309
649	13	0	273	77	74	62	72	0	0	0	0	0	132	708	141	3	90	51	87	88	3	2	0	1	0	90	3	90	0	0	0	90	0	264853	254233	251047	292622	2133	1983	4908543	87	85	85	79	80
11290	488	924	10548	5449	3129	1491	1029	0	0	0	0	0	309	33513	10239	368	10161	78	9713	9794	448	367	114	195	52	10161	562	10161	930	923	7	9238	923	275401	264472	261208	303913	3063	2906	4962917	4206	6109	4026	2017	1223
629	9	0	248	71	62	61	64	0	0	0	0	0	114	654	134	3	80	54	76	77	4	3	1	2	2	80	5	80	0	0	0	80	0	275649	264606	261288	304542	3063	2906	5110955	81	81	79	80	71
11444	477	887	10721	5534	3259	1528	986	0	0	0	0	0	345	33946	10376	402	10294	82	9865	9894	429	400	141	170	75	10294	570	10294	888	885	3	9409	885	286370	274982	271582	315986	3951	3791	5165340	4379	6180	4229	2063	1180
632	14	0	259	73	70	67	66	0	0	0	0	0	127	685	132	2	79	53	74	77	5	2	2	5	1	79	7	79	0	0	0	79	0	286629	275114	271661	316618	3951	3791	5313378	79	89	86	85	72
11483	490	1009	10695	5488	3173	1623	1014	0	0	0	0	0	334	34089	10361	410	10289	72	9847	9879	442	410	138	170	72	10289	580	10289	1013	1006	7	9283	1006	297324	285475	281950	328101	868	701	5367763	4193	6158	4144	2122	1192
642	15	0	267	71	68	58	81	0	0	0	0	0	132	687	135	3	89	46	85	87	4	2	2	4	2	89	6	89	0	0	0	89	0	297591	285610	282039	328743	868	701	5515801	90	81	80	77	90
12102	515	912	11264	5773	3327	1686	1060	0	0	0	0	0	310	35808	10954	438	10876	78	10403	10439	473	437	144	180	67	10876	617	10876	916	911	5	9965	911	308855	296564	292915	340846	1784	1612	5570173	4480	6442	4297	2261	1280
646	6	0	217	59	54	51	58	0	0	0	0	0	96	577	121	2	75	46	74	73	1	2	2	1	1	75	3	75	0	0	0	75	0	309072	296685	292990	341492	1784	1612	5718224	63	64	70	68	67
11255	491	860	10462	5320	3120	1570	997	0	0	0	0	0	322	33317	10140	390	10060	80	9623	9670	437	390	148	195	59	10060	585	10060	862	858	4	9202	858	319534	306825	303050	352747	2646	2470	5772596	4207	5970	4072	2079	1176
646	16	0	281	66	67	84	74	0	0	0	0	0	129	746	152	4	102	50	95	99	7	3	0	4	2	102	7	102	0	0	0	102	0	319816	306977	303152	353394	2646	2470	5920647	73	70	92	95	84
11664	479	971	10909	5626	3151	1600	1091	0	0	0	0	0	319	34660	10590	378	10528	62	10094	10150	434	378	126	182	67	10528	560	10528	976	969	7	9559	969	330727	317569	313681	365059	3622	3439	5975019	4408	6287	4115	2138	1278
611	17	0	259	58	69	59	84	0	0	0	0	0	113	685	146	1	91	55	83	90	8	1	0	7	0	91	8	91	0	0	0	91	0	330986	317715	313772	365670	3622	3439	6123070	77	76	86	75	93
11480	511	926	10742	5501	3161	1569	1075	0	0	0	0	0	328	34185	10414	418	10330	84	9871	9912	459	418	146	187	67	10330	605	10330	928	925	3	9405	925	341728	328129	324102	377151	454	268	6177442	4287	6120	4133	2129	1254
662	12	0	256	80	73	55	57	0	0	0	0	0	124	656	132	3	91	41	85	88	6	3	0	3	0	91	6	91	0	0	0	91	0	341984	328261	324193	377814	454	268	6325480	86	91	94	72	69
11372	502	948	10647	5446	3163	1594	1024	0	0	0	0	0	313	33852	10334	411	10243	91	9777	9833	466	410	126	182	66	10243	592	10243	954	945	9	9298	945	352631	338595	334436	389186	1408	1213	6379856	4313	6108	4086	2153	1218
648	15	0	284	81	64	69	85	0	0	0	0	0	134	726	150	3	88	62	82	85	6	3	2	5	0	88	8	88	0	0	0	88	0	352915	338745	334524	389836	1408	1213	6527903	101	90	83	84	92
11704	523	930	10957	5673	3179	1617	1076	0	0	0	0	0	379	34755	10578	418	10469	109	9997	10051	472	418	127	181	69	10469	599	10469	934	928	6	9541	928	363872	349323	344993	401540	2342	2141	6582289	4488	6324	4218	2158	1240
603	8	0	248	70	68	42	74	0	0	0	0	0	115	656	133	1	87	46	84	86	3	1	1	3	0	87	4	87	0	0	0	87	0	364120	349456	345080	402144	2342	2141	6730328	72	79	84	63	81
11522	465	920	10714	5420	3240	1582	1045	0	0	0	0	0	330	34148	10384	374	10303	81	9882	9929	421	374	127	174	53	10303	548	10303	925	917	8	9386	917	374835	359841	355384	413668	3267	3058	6784699	4367	6052	4206	2119	1224
624	5	0	262	91	59	70	51	0	0	0	0	0	114	684	148	4	99	49	97	95	2	4	3	1	0	99	5	99	0	0	0	99	0	375097	359989	355483	414293	3267	3058	6932749	76	101	90	88	59
11961	523	993	11137	5764	3301	1644	1078	0	0	0	0	0	322	35583	10815	455	10728	87	10262	10275	466	453	162	175	72	10728	628	10728	998	991	7	9737	991	386234	370804	366211	426254	169	4049	6987122	4437	6421	4337	2201	1274
649	14	0	282	68	74	69	76	0	0	0	0	0	132	735	150	4	87	63	82	83	5	4	0	1	2	87	5	87	0	0	0	87	0	386516	370954	366298	426903	169	4049	7135173	98	81	96	90	87
12149	556	1014	11313	5783	3419	1638	1118	0	0	0	0	0	325	36054	10988	453	10914	74	10405	10461	509	453	154	210	69	10914	663	10914	1018	1013	5	9901	1013	397829	381942	377212	439052	1187	966	7189545	4588	6495	4393	2246	1309
633	14	0	256	68	66	58	73	0	0	0	0	0	110	668	146	1	87	59	85	86	2	1	0	1	0	87	2	87	0	0	0	87	0	398085	382088	377299	439686	1187	966	7337585	91	76	92	74	78
11473	478	930	10728	5520	3129	1617	1028	0	0	0	0	0	307	33967	10421	406	10333	88	9888	9929	445	404	143	184	71	10333	588	10333	934	927	7	9406	927	408813	392509	387632	451159	2121	1893	7391961	4404	6129	4024	2166	1239
641	16	0	236	55	66	63	65	0	0	0	0	0	104	631	132	6	81	51	75	75	6	6	2	2	1	81	8	81	0	0	0	81	0	409049	392641	387713	451800	2121	1893	7540008	74	64	80	81	72
11617	476	931	10870	5574	3160	1640	1035	0	0	0	0	0	306	34661	10564	364	10475	89	10048	10112	427	363	121	185	59	10475	548	10475	935	928	7	9547	928	419919	403205	398188	463418	3056	2821	7594391	4354	6206	4107	2214	1255
624	12	0	228	55	50	61	69	0	0	0	0	0	96	608	132	2	87	45	82	85	5	2	2	5	1	87	7	87	0	0	0	87	0	420147	403337	398275	464042	3056	2821	7742431	77	60	66	88	77
11430	483	904	10627	5447	3151	1563	1020	0	0	0	0	0	293	33769	10334	446	10252	82	9812	9806	440	446	163	157	57	10252	603	10252	907	903	4	9349	903	430774	413671	408527	475472	3963	3724	7796803	4298	6085	4104	2069	1223
632	15	0	255	60	75	65	61	0	0	0	0	0	129	669	126	2	81	45	73	79	8	2	0	6	0	81	8	81	0	0	0	81	0	431029	413797	408608	476106	3963	3724	7944853	87	70	93	76	71
11289	477	971	10556	5393	3050	1587	1045	0	0	0	0	0	311	33604	10245	393	10164	81	9730	9772	434	392	140	182	79	10164	574	10164	976	969	7	9195	969	441585	424042	418772	487396	843	597	7999226	4220	6025	4007	2139	1257
639	12	0	259	77	68	64	60	0	0	0	0	0	119	703	140	4	88	52	83	84	5	4	3	4	0	88	8	88	0	0	0	88	0	441845	424183	418861	488036	843	597	8147277	71	89	95	86	69
11328	456	898	10555	5406	3096	1605	1010	0	0	0	0	0	297	33562	10258	372	10176	82	9768	9805	408	371	122	159	58	10176	530	10176	901	897	4	9279	897	452401	434442	429038	499365	1744	1494	8201649	4311	6057	4058	2148	1190
663	12	0	263	62	79	69	61	0	0	0	0	0	103	710	160	2	105	55	101	103	4	2	1	3	0	105	5	105	0	0	0	105	0	452664	434602	429143	500028	1744	1494	8349689	92	70	104	82	69
11725	526	919	10905	5571	3282	1576	1069	0	0	0	0	0	320	34722	10585	442	10513	72	10046	10071	467	442	141	166	72	10513	608	10513	924	915	9	9598	915	463569	445187	439656	511753	2668	2409	8404072	4439	6244	4195	2121	1267
612	9	0	267	74	72	62	64	0	0	0	0	0	120	703	147	1	85	62	80	85	5	0	0	5	0	85	5	85	0	0	0	85	0	463836	445334	439741	512365	2668	2409	8552110	86	80	104	81	70

processed_m4228_ME21_3300_test40_SRCoff_170708_183619_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
50161	1660	1964	23747	7873	7226	5257	3961	0	0	0	0	0	16670	48643	7077	211	6950	127	6287	6739	663	211	53	505	48	6950	716	6950	2246	263	1983	6687	263	23777	7086	6956	50357	2246	263	104805	20481	9213	9361	6706	4787
571	9	0	112	34	27	24	30	0	0	0	0	0	81	237	31	0	10	21	9	10	1	0	0	1	0	10	1	10	0	0	0	10	0	23889	7117	6966	50928	2246	263	252852	45	40	39	29	34
46640	1490	1925	21933	7303	6695	4856	3615	0	0	0	0	0	15327	45015	6606	185	6499	107	5903	6314	596	185	45	456	44	6499	641	6499	2162	227	1935	6272	227	45822	13723	13465	97569	312	490	307225	18942	8522	8746	6231	4314
509	11	0	102	30	19	29	24	0	0	0	0	0	83	198	19	0	10	9	6	10	4	0	0	4	0	10	4	10	0	0	0	10	0	45925	13743	13476	98079	312	490	455275	38	31	23	39	28
47549	1570	1911	22534	7412	6780	5124	3708	0	0	0	0	0	15649	46381	6885	192	6761	124	6104	6569	657	192	51	516	35	6761	708	6761	2165	255	1910	6506	255	68459	20628	20237	145629	2477	745	509648	19437	8653	8843	6504	4492
510	7	0	110	26	33	31	22	0	0	0	0	0	80	207	30	0	10	20	9	10	1	0	0	1	0	10	1	10	0	0	0	10	0	68569	20658	20247	146139	2477	745	657698	41	28	46	44	25
47105	1495	1946	22290	7371	6830	5024	3618	0	0	0	0	0	15475	45827	6815	211	6681	134	6087	6470	594	211	65	448	41	6681	659	6681	2231	254	1977	6427	254	90860	27473	26928	193245	612	999	712071	19247	8627	8854	6403	4382
509	10	0	92	24	28	22	18	0	0	0	0	0	69	189	23	0	13	10	11	13	2	0	0	2	0	13	2	13	0	0	0	13	0	90952	27496	26941	193754	612	999	860122	43	30	35	28	24
47285	1506	1878	22171	7291	6787	4937	3682	0	0	0	0	0	15542	45301	6629	187	6528	101	5929	6341	599	187	50	462	36	6528	649	6528	2135	242	1893	6286	242	113123	34125	33469	241040	2747	1241	914494	19072	8525	8852	6305	4383
481	2	0	101	25	31	28	19	0	0	0	0	0	77	199	24	0	10	14	10	10	0	0	0	0	0	10	0	10	0	0	0	10	0	113224	34149	33479	241521	2747	1241	1062544	41	31	34	36	21
49044	1534	2013	23136	7669	7076	5091	3864	0	0	0	0	0	16093	47595	7043	200	6928	115	6330	6728	598	200	52	450	31	6928	650	6928	2285	277	2008	6651	277	136360	41192	40407	290565	936	1518	1116917	19921	8962	9217	6529	4623
493	6	0	101	28	26	19	28	0	0	0	0	0	74	218	27	0	8	19	8	8	0	0	0	0	0	8	0	8	0	0	0	8	0	136461	41219	40415	291058	936	1518	1264956	29	31	31	30	32
48182	1585	1998	22792	7455	6991	5123	3790	0	0	0	0	0	15978	46696	6814	207	6708	106	6069	6501	639	207	43	475	42	6708	682	6708	2272	263	2009	6445	263	159253	48033	47123	339240	3208	1781	1319340	19611	8731	9032	6486	4558
515	14	0	89	20	24	24	24	0	0	0	0	0	53	190	36	1	14	22	11	13	3	1	0	2	0	14	3	14	0	0	0	14	0	159342	48069	47137	339756	3208	1781	1467378	38	27	28	34	29
45734	1514	1881	21417	7041	6613	4775	3524	0	0	0	0	0	14982	44027	6435	179	6328	107	5695	6149	633	179	39	493	29	6328	672	6328	2126	245	1881	6083	245	180759	54504	53465	385490	1238	2026	1521763	18553	8274	8537	6168	4237
505	4	0	101	24	26	26	27	0	0	0	0	0	68	200	33	1	14	19	14	13	0	1	1	0	0	14	1	14	0	0	0	14	0	180860	54537	53479	385995	1238	2026	1669801	39	27	34	35	29
47539	1557	1967	22543	7507	6833	4987	3730	0	0	0	0	0	15660	46451	6883	195	6782	101	6115	6587	667	195	37	509	49	6782	704	6782	2212	256	1956	6526	256	203403	61420	60261	433535	3450	2282	1724175	19480	8799	8934	6367	4512
547	5	0	110	35	31	23	27	0	0	0	0	0	74	223	36	1	18	18	18	17	0	1	1	0	1	18	1	18	0	0	0	18	0	203513	61456	60279	434082	3450	2282	1872224	45	41	44	28	31
46019	1447	1899	21716	7077	6676	4847	3635	0	0	0	0	0	15077	44586	6639	188	6528	111	5931	6340	597	188	53	462	34	6528	650	6528	2148	264	1884	6264	264	225229	68095	66807	480101	1502	2546	1926596	18769	8298	8675	6193	4383
515	6	0	100	28	26	17	30	0	0	0	0	0	76	199	24	0	11	13	10	11	1	0	0	1	0	11	1	11	0	0	0	11	0	225329	68119	66818	480616	1502	2546	2074647	42	31	31	24	32
45989	1495	1885	21850	7172	6782	4828	3555	0	0	0	0	0	15153	44828	6697	175	6589	108	5985	6414	604	175	44	473	38	6589	648	6589	2144	220	1924	6369	220	247179	74816	73407	526605	3646	2766	2129019	18880	8417	8818	6149	4308
529	8	0	122	34	25	29	35	0	0	0	0	0	86	240	36	1	14	22	13	14	1	0	0	1	0	14	1	14	0	0	0	14	0	247301	74852	73421	527135	3646	2766	2277059	54	37	36	40	35
48084	1569	1972	22757	7460	6918	5071	3843	0	0	0	0	0	15694	47124	7063	189	6943	120	6333	6754	610	189	49	470	37	6943	659	6943	2209	259	1950	6684	259	270058	81915	80364	575219	1759	3025	2331444	19643	8697	8900	6530	4663
508	7	0	97	25	28	29	19	0	0	0	0	0	73	195	24	1	9	15	8	9	1	0	0	1	0	9	1	9	0	0	0	9	0	270155	81939	80373	575727	1759	3025	2479481	34	29	34	35	22
50875	1689	2124	23987	7980	7329	5312	3996	0	0	0	0	0	16689	49284	7298	215	7166	132	6510	6952	656	214	51	493	36	7166	707	7166	2395	284	2111	6882	284	294142	89237	87539	626602	58	3309	2533855	20642	9355	9480	6790	4802
