processed_m4398_ME21_HV0_test40_SRCoff_170713_163735_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
44774	2101	1741	40134	14464	12035	9177	7025	0	0	0	0	0	1008	127865	39126	1729	38874	252	37034	37147	1840	1727	612	725	293	38874	2452	38874	1746	1735	11	37139	1735	483763	468293	463536	549061	4005	3854	5151968	18318	16574	15581	12171	8237
1854	37	0	761	206	200	186	197	0	0	0	0	0	351	1958	410	7	261	149	248	254	13	7	2	8	0	261	15	261	0	0	0	261	0	484524	468703	463797	550915	4005	3854	5556409	273	244	265	244	224
43906	2104	1626	39400	14236	11911	8954	6842	0	0	0	0	0	980	125594	38420	1790	38145	275	36274	36356	1871	1789	652	734	315	38145	2523	38145	1631	1619	12	36526	1619	523924	507123	501942	594822	1540	1377	5610794	18087	16334	15292	11734	8003
1800	42	0	702	186	170	160	212	0	0	0	0	0	319	1846	383	12	244	139	226	233	18	11	2	9	5	244	20	244	0	0	0	244	0	524626	507506	502186	596623	1540	1377	6015235	234	208	225	214	231
41976	2083	1596	37664	13771	11223	8493	6520	0	0	0	0	0	968	119959	36696	1683	36444	252	34595	34762	1849	1682	579	746	277	36444	2428	36444	1601	1587	14	34857	1587	562290	544202	538630	638600	3141	2964	6069607	17105	15750	14419	11337	7659
1761	33	0	724	197	182	176	196	0	0	0	0	0	329	1912	395	15	257	138	238	243	19	14	5	10	5	257	24	257	0	0	0	257	0	563014	544597	538887	640361	3141	2964	6474059	247	220	231	243	219
45113	2209	1716	40391	14621	12127	9153	7002	0	0	0	0	0	1023	128875	39368	1778	39089	279	37118	37313	1971	1776	625	820	300	39089	2596	39089	1726	1703	23	37386	1703	603405	583965	577976	685474	771	571	6528433	18319	16707	15570	12102	8175
1763	29	0	712	196	181	161	195	0	0	0	0	0	343	1832	369	8	229	140	217	222	12	7	3	8	0	229	15	229	0	0	0	229	0	604118	584334	578205	687238	771	571	6932874	228	216	227	206	222
230	5	0	92	29	21	27	18	0	0	0	0	0	43	233	49	1	32	17	29	31	3	1	1	3	0	32	4	32	0	0	0	32	0	604211	584383	578237	687469	771	571	6987247	34	31	29	32	23
1740	43	0	699	203	170	162	183	0	0	0	0	0	344	1780	355	8	216	139	200	209	16	7	1	10	0	216	17	216	0	0	0	216	0	604910	584738	578453	689209	771	571	7391699	243	221	218	213	212
