processed_m4438_ME11_HV0_test40_SRCoff_170714_023815_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
24907	393	1800	32591	9088	11318	11474	0	364	421	367	1141	31450	31360	43817	1231	40	1157	74	1059	1117	98	40	12	70	7	1157	110	1157	2046	198	1848	959	198	3830935	25398	19544	1146438	508	3429	7445939	0	0	0	0	0
45392	23	0	202850	54723	67729	74178	0	2735	2827	2632	8128	194721	202552	250268	298	1	4	294	4	3	0	1	1	0	0	4	1	4	0	0	0	4	0	4033849	25697	19549	1191844	508	3429	7850380	0	0	0	0	0
24112	405	1616	32289	9154	11209	11244	0	336	414	371	1109	31180	31125	43435	1164	36	1115	49	1022	1079	93	36	8	65	6	1115	101	1115	1866	192	1674	923	192	4066201	26861	20664	1215968	2374	3621	7904752	0	0	0	0	0
45208	32	0	203021	54723	68081	74234	0	2770	2728	2525	7951	195069	202737	250427	284	0	4	280	4	4	0	0	0	0	0	4	0	4	0	0	0	4	0	4269284	27145	20668	1261189	2374	3621	8309195	0	0	0	0	0
24063	409	1740	32200	8988	11068	11407	0	408	408	346	1149	31051	31012	43437	1188	38	1131	57	1021	1093	110	38	9	81	7	1131	119	1131	1999	207	1792	924	207	4301548	28333	21799	1285272	277	3828	8363576	0	0	0	0	0
45567	24	0	203110	54826	67829	74469	0	2732	2672	2589	7920	195189	202786	250627	324	0	2	322	2	2	0	0	0	0	0	2	0	2	0	0	0	2	0	4504726	28657	21801	1330853	277	3828	8768021	0	0	0	0	0
24914	382	1776	32799	9165	11470	11401	0	433	427	359	1201	31596	31558	44196	1241	36	1178	63	1085	1142	93	36	11	68	10	1178	104	1178	2049	209	1840	969	209	4537598	29898	22979	1355785	2326	4037	8822391	0	0	0	0	0
45592	32	0	203352	54632	68005	74577	0	2793	2790	2645	8155	195196	203080	250815	272	0	4	268	4	4	0	0	0	0	0	4	0	4	0	0	0	4	0	4741003	30170	22983	1401389	2326	4037	9226844	0	0	0	0	0
25268	435	1796	32872	9293	11538	11330	0	408	430	327	1148	31721	31600	44664	1272	29	1221	51	1116	1192	105	29	9	85	6	1221	114	1221	2079	211	1868	1010	211	4773943	31442	24204	1426676	309	152	9281217	0	0	0	0	0
16683	3	0	74387	20146	24830	27061	0	1019	1092	937	3016	71370	74278	91653	109	0	2	107	2	2	0	0	0	0	0	2	0	2	0	0	0	2	0	4848393	31551	24206	1443371	309	152	9429255	0	0	0	0	0
22856	341	1585	32157	9080	11020	11348	0	411	399	344	1146	31010	31050	42964	1107	22	1048	59	973	1026	75	22	5	58	2	1048	80	1048	1838	183	1655	865	183	4880620	32658	25254	1466236	2147	335	9483640	0	0	0	0	0
16466	5	0	74220	19941	24822	27254	0	994	1002	955	2930	71290	74111	91818	109	0	1	108	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	4954907	32767	25255	1482713	2147	335	9631678	0	0	0	0	0

processed_m4439_ME11_HV0_test40_SRCoff_170714_025611_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
33802	751	2074	69410	20657	22335	24630	0	1015	1036	962	2975	66430	56149	113083	13261	244	13149	112	12653	12905	496	244	85	337	38	13149	581	13149	2079	1648	431	11501	1648	116191	13349	13155	41794	2079	1648	104802	0	0	0	0	0
23675	21	0	136838	37715	43172	50617	0	2360	2127	2079	6520	130316	136565	169399	273	0	9	264	9	9	0	0	0	0	0	9	0	9	0	0	0	9	0	253166	13622	13164	65484	2079	1648	252852	0	0	0	0	0
