processed_m4364_ME21_HV0_test40_SRCoff_170711_110650_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
58073	2560	2446	151408	42353	38701	30532	42038	0	0	0	0	0	118177	257425	33231	1067	32741	490	30828	31674	1913	1067	344	1190	235	32741	2257	32741	2458	1606	852	31135	1606	4913610	375072	361742	774443	2031	1059	2263967	43288	48326	50746	38116	45004
11731	24	0	288824	72288	68869	55505	93855	0	0	0	0	0	288067	358787	757	2	51	706	49	49	2	2	1	1	1	51	3	51	0	0	0	51	0	5202685	375829	361793	786186	2031	1059	2412006	261	82424	90618	67863	98287
61163	2668	2506	153795	43404	39563	31048	42223	0	0	0	0	0	118764	264799	35031	1090	34504	527	32490	33416	2014	1088	368	1294	246	34504	2382	34504	2519	1656	863	32848	1656	5356735	410860	396297	847360	454	2715	2466390	45750	49582	51718	38879	45405
13711	25	0	340509	85149	81478	65599	110240	0	0	0	0	0	339637	422663	872	1	56	816	51	55	5	1	0	4	0	56	5	56	0	0	0	56	0	5697498	411732	396353	861086	454	2715	2641418	281	97298	107364	80112	115588
59583	2613	2544	152359	42936	39041	30687	42105	0	0	0	0	0	118486	260625	33873	1057	33379	494	31429	32322	1950	1057	331	1224	223	33379	2281	33379	2553	1686	867	31693	1686	5850067	445605	429732	920678	3007	305	2695803	44337	49136	51087	38487	45092
11567	26	0	287582	71903	68777	55468	93079	0	0	0	0	0	286776	357045	806	1	51	755	45	50	6	1	1	6	0	51	7	51	0	0	0	51	0	6137887	446412	429783	932255	3007	305	2843841	254	82148	90745	67668	97481
60096	2581	2496	152516	42974	39097	30946	41851	0	0	0	0	0	118316	261250	34200	1032	33740	460	31823	32710	1917	1030	345	1232	195	33740	2262	33740	2503	1642	861	32098	1642	6290626	480613	463523	992363	1414	1947	2898214	44737	49165	51158	38569	44836
14173	21	0	340232	84946	81236	65104	110958	0	0	0	0	0	339333	422348	899	2	74	825	68	72	6	2	0	4	0	74	6	74	0	0	0	74	0	6631082	481512	463597	1006545	1414	1947	3073253	340	96878	106723	79834	116116
57861	2409	2411	150967	42548	38405	30429	41891	0	0	0	0	0	117914	256389	33053	1023	32564	489	30752	31542	1812	1022	320	1110	199	32564	2132	32564	2421	1576	845	30988	1576	6782283	514566	496161	1064418	3835	3523	3127627	43006	48524	50409	37893	44937
11851	16	0	288867	72420	68903	55449	93739	0	0	0	0	0	288072	358955	795	1	51	744	50	50	1	1	0	0	0	51	1	51	0	0	0	51	0	7071374	515361	496212	1076280	3835	3523	3275678	261	82691	90768	67612	98105
60520	2579	2448	153131	43107	39607	30954	41869	0	0	0	0	0	118642	262615	34489	1112	33995	493	32039	32884	1956	1111	368	1213	227	33995	2324	33995	2456	1649	807	32346	1649	7224758	549850	530207	1136814	2195	1076	3330050	44970	49273	51656	38709	44866
13947	17	0	340239	84682	80867	65959	110843	0	0	0	0	0	339310	422553	929	1	57	872	55	56	2	1	1	2	0	57	3	57	0	0	0	57	0	7565234	550779	530264	1150767	2195	1076	3505079	340	96574	106608	80551	116090

processed_m4366_ME21_HV0_test40_SRCoff_170711_112803_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
59298	2613	2379	164859	46153	41737	33177	46756	0	0	0	0	0	120788	294308	44071	1707	43516	555	41272	41813	2244	1703	557	1098	368	43516	2801	43516	2390	2140	250	41376	2140	273344	44400	43547	63766	2390	2140	104813	42850	52450	54601	41415	50017
13349	27	0	316105	78803	74521	59778	104798	0	0	0	0	0	315194	393061	911	4	74	837	68	70	6	4	1	3	2	74	7	74	0	0	0	74	0	589715	45312	43621	77121	2390	2140	252863	285	89559	98060	73040	109472
60011	2709	2449	164682	46356	41471	33099	46692	0	0	0	0	0	120110	295126	44572	1701	44014	558	41700	42314	2314	1700	555	1169	384	44014	2869	44014	2453	2262	191	41752	2262	754645	89885	87635	137138	747	306	307236	43079	52806	54446	41253	49991
15899	30	0	374950	93572	88223	71316	123992	0	0	0	0	0	373837	466529	1113	4	92	1021	87	89	5	3	1	3	1	92	6	92	0	0	0	92	0	1129857	90999	87727	153049	747	306	482277	334	106519	116225	86912	129600
58960	2624	2322	164270	46285	41693	33017	46228	0	0	0	0	0	120394	293491	43876	1708	43307	569	41102	41600	2205	1707	598	1096	365	43307	2803	43307	2336	2121	215	41186	2121	1294387	134875	131034	212022	3083	2427	536648	42729	52581	54510	41243	49349
13178	32	0	316137	78239	74523	60462	104692	0	0	0	0	0	315217	393308	920	3	70	850	64	67	6	3	1	4	2	70	7	70	0	0	0	70	0	1610777	135796	131104	225208	3083	2427	684687	350	89102	97899	73667	109531
60259	2735	2530	165314	46600	41661	33423	46606	0	0	0	0	0	120536	296322	44778	1697	44266	512	41958	42572	2308	1694	579	1193	372	44266	2887	44266	2540	2323	217	41943	2323	1776346	180576	175371	285480	1527	654	739071	43464	53061	54701	41488	49782
15729	31	0	373488	92995	88279	71199	123126	0	0	0	0	0	372377	464237	1111	1	80	1031	76	79	4	1	0	3	0	80	4	80	0	0	0	80	0	2150112	181687	175451	301219	1527	654	914099	370	105865	116120	86932	128576
61868	2867	2520	166839	47223	42241	33491	46978	0	0	0	0	0	120859	300814	45980	1817	45473	507	43004	43656	2469	1817	601	1253	373	45473	3070	45473	2534	2326	208	43147	2326	2317192	227667	220924	363097	4061	2980	968474	44659	53729	55083	41770	50203
13315	36	0	316965	79704	74182	60113	104773	0	0	0	0	0	316019	394699	946	2	80	866	73	79	7	1	0	6	0	80	7	80	0	0	0	80	0	2634405	228613	221004	376419	4061	2980	1116524	319	90509	97553	73434	109511
60387	2734	2487	165660	46691	41718	33628	46732	0	0	0	0	0	120505	297367	45155	1727	44605	550	42276	42879	2329	1726	592	1195	369	44605	2921	44605	2499	2290	209	42315	2290	2800340	273768	265609	436815	2464	1174	1170895	43563	52975	54796	41839	50016
15625	32	0	373904	92999	87642	71247	124201	0	0	0	0	0	372827	464643	1077	3	78	999	73	75	5	3	0	2	1	78	5	78	0	0	0	78	0	3174480	274845	265687	452447	2464	1174	1345936	357	105835	115647	86874	129858
58948	2751	2313	163994	46189	41402	32918	46476	0	0	0	0	0	120309	292956	43685	1739	43147	538	40788	41410	2359	1737	576	1198	340	43147	2935	43147	2322	2113	209	41034	2113	3338732	318531	308834	511407	690	3287	1400308	42371	52622	54303	41103	49743
13501	26	0	316355	78797	74487	60300	104594	0	0	0	0	0	315467	393493	888	1	74	814	70	73	4	1	0	3	0	74	4	74	0	0	0	74	0	3655326	319420	308908	524917	690	3287	1548359	308	89622	98079	73530	109308
59701	2665	2361	164722	46532	41487	33327	46342	0	0	0	0	0	120293	294730	44429	1701	43873	556	41596	42175	2277	1698	573	1152	350	43873	2850	43873	2366	2162	204	41711	2162	3820292	363849	352781	584631	3056	1353	1602732	43144	53040	54376	41418	49603
15637	30	0	373925	92911	87643	71772	123735	0	0	0	0	0	372894	465297	1031	7	89	942	80	83	9	6	1	4	2	89	10	89	0	0	0	89	0	4194456	364883	352871	600279	3056	1353	1777760	324	105439	115234	87426	129506
58710	2627	2377	164415	46184	41303	33003	46915	0	0	0	0	0	120800	292972	43615	1665	43009	606	40755	41346	2254	1663	533	1124	358	43009	2787	43009	2382	2197	185	40812	2197	4359145	408499	395880	658998	1342	3550	1832144	42307	52479	54120	41068	50110
13190	23	0	316600	79031	74489	59955	104914	0	0	0	0	0	315649	393526	951	5	91	860	87	87	4	4	1	1	1	91	5	91	0	0	0	91	0	4676008	409451	395971	672193	1342	3550	1980183	326	89917	97847	73299	109605
60075	2696	2360	164339	46470	41661	32892	46354	0	0	0	0	0	119695	294833	44644	1673	44055	589	41792	42383	2263	1672	567	1158	370	44055	2830	44055	2370	2160	210	41895	2160	4840584	454095	440026	732278	3712	1614	2034567	43344	52883	54660	41103	49515
15705	28	0	375165	93723	87715	71248	124645	0	0	0	0	0	374082	466550	1083	1	98	985	92	97	6	1	0	5	1	98	6	98	0	0	0	98	0	5215999	455178	440124	747992	3712	1614	2209595	344	106504	115619	87013	130195
59356	2603	2288	163962	45834	41654	32938	46459	0	0	0	0	0	119907	292985	44055	1638	43499	555	41259	41861	2240	1638	560	1162	351	43499	2800	43499	2302	2099	203	41400	2099	5380215	499233	483623	807354	1918	3713	2263968	42796	52227	54543	41327	49651
13410	32	0	317097	79435	74409	59955	105097	0	0	0	0	0	316208	394272	889	5	76	813	71	72	5	4	1	2	3	76	6	76	0	0	0	76	0	5697570	500123	483699	820779	1918	3713	2412018	312	90280	97944	73296	109956
