3272.3333	0.050070173	0.003859258
3408.8333	0.639496188	0.008904298
3488.6667	0.952343940	0.003713245
3519.0000	0.971876468	0.002854406
3545.5000	0.979768711	0.002452956
3568.3333	0.983545032	0.002361674
3589.1667	0.985429572	0.001981391
3601.9444	0.985579865	0.002130650
3625.0000	0.988791588	0.001926175
3681.5000	0.988985072	0.001935223
3725.5000	0.987867612	0.002061439
