2564.8333	0.094352347	0.006352699
2672.1667	0.779679957	0.009164067
2735.3333	0.962514544	0.004153449
2759.3333	0.979403443	0.003083953
2779.8333	0.987539722	0.002406575
2798.3333	0.986178379	0.002558621
2814.6667	0.991352158	0.002015477
2843.0000	0.993127942	0.001788172
2869.1667	0.993783604	0.001721170
2887.8333	0.993065191	0.001787051
2922.3333	0.993266052	0.001762022
