processed_m4524_ME11_HV0_test40_SRCoff_170716_004257_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
987	1	0	8878	2489	2603	3333	0	219	160	155	526	8352	8869	11102	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17224	29	6	1902	0	0	104801	0	0	0	0	0
7379	16	0	65931	18491	19644	24642	0	1508	1119	1111	3714	62217	65823	81728	108	0	33	75	30	33	3	0	0	3	0	33	3	33	0	0	0	33	0	83186	137	39	9284	0	0	509253	0	0	0	0	0
57323	1576	5816	57754	23233	20274	15974	0	428	386	400	1166	56575	10017	165624	47737	1117	47667	70	46267	46550	1400	1117	404	687	185	47667	1804	47667	5832	5798	34	41869	5798	140982	47875	47706	66613	1736	1702	563627	0	0	0	0	0
7529	15	0	65591	18354	19765	24442	0	1488	1060	1046	3575	62016	65481	81335	110	0	38	72	36	38	2	0	0	2	0	38	2	38	0	0	0	38	0	206609	47985	47744	74146	1736	1702	968068	0	0	0	0	0
52910	1469	5313	53977	21632	19009	14794	0	421	391	380	1143	52815	10012	153531	43965	1030	43888	77	42583	42858	1305	1030	345	620	164	43888	1650	43888	5327	5297	30	38591	5297	260617	91950	91632	127062	2967	2903	1022441	0	0	0	0	0
7440	11	0	65774	18267	19834	24473	0	1477	1134	1122	3713	62060	65653	81449	121	1	42	79	41	41	1	1	0	0	0	42	1	42	0	0	0	42	0	326429	92071	91674	134506	2967	2903	1426892	0	0	0	0	0
55513	1532	5826	56260	22671	19801	15461	0	465	367	404	1183	55062	10062	160410	46198	1078	46139	59	44775	45062	1364	1077	364	651	183	46139	1728	46139	5841	5801	40	40338	5801	382727	138269	137813	190028	616	512	1481266	0	0	0	0	0
7281	11	0	66434	18529	20178	24734	0	1473	1061	1046	3567	62867	66337	82226	97	0	19	78	18	19	1	0	0	1	0	19	1	19	0	0	0	19	0	449208	138366	137832	197312	616	512	1885707	0	0	0	0	0
54547	1449	5705	55318	22091	19366	15402	0	410	419	445	1226	54081	9985	157857	45333	1073	45284	49	43987	44211	1297	1073	383	607	181	45284	1680	45284	5720	5677	43	39607	5677	504563	183699	183116	251871	2240	2093	1940090	0	0	0	0	0
7510	14	0	66017	18275	19971	24757	0	1444	1139	1029	3577	62439	65887	82263	130	0	53	77	49	53	4	0	0	4	0	53	4	53	0	0	0	53	0	570622	183829	183169	259385	2240	2093	2344532	0	0	0	0	0
51642	1296	5213	52943	21165	18458	14751	0	390	373	396	1114	51817	9959	150270	42984	980	42926	58	41754	41946	1172	980	369	561	165	42926	1541	42926	5224	5198	26	37728	5198	623605	226813	226095	311030	3368	3195	2398905	0	0	0	0	0
7493	14	0	65744	18266	19898	24488	0	1464	1158	1067	3657	62087	65649	81584	95	1	32	63	30	31	2	1	0	1	0	32	2	32	0	0	0	32	0	689389	226908	226127	318529	3368	3195	2803357	0	0	0	0	0
53717	1460	5533	54752	21810	19301	15175	0	460	391	401	1199	53537	9935	156180	44817	1036	44739	78	43449	43703	1290	1036	373	627	160	44739	1663	44739	5545	5516	29	39223	5516	744175	271725	270866	372249	721	519	2857729	0	0	0	0	0
7506	13	0	66099	18615	19838	24421	0	1520	1162	1088	3748	62351	65954	82014	145	1	45	100	43	44	2	1	0	1	0	45	2	45	0	0	0	45	0	810316	271870	270911	379760	721	519	3262170	0	0	0	0	0
52820	1454	5419	53799	21763	18587	14939	0	452	382	379	1158	52623	9903	153035	43896	1034	43826	70	42529	42792	1297	1034	353	616	173	43826	1650	43826	5427	5406	21	38420	5406	864162	315766	314737	432586	2052	1829	3316544	0	0	0	0	0
7496	17	0	65675	18186	19889	24443	0	1509	1121	1096	3705	61968	65543	81544	132	3	38	94	35	35	3	3	1	1	2	38	4	38	0	0	0	38	0	929878	315898	314775	440087	2052	1829	3720996	0	0	0	0	0

processed_m4526_ME11_HV0_test40_SRCoff_170716_013456_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
19738	423	1799	8919	2771	3363	2765	0	87	72	67	222	8697	7657	14800	1262	24	1238	24	1136	1214	102	24	8	86	7	1238	110	1238	2146	238	1908	1000	238	12233	1264	1238	20191	2146	238	104825	0	0	0	0	0
1294	1	0	9466	2568	3178	3429	0	174	117	111	402	9064	9456	11636	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21727	1274	1238	21489	2146	238	252863	0	0	0	0	0
20610	409	1876	9173	2803	3459	2865	0	81	96	65	238	8935	7979	15018	1194	34	1185	9	1092	1151	93	34	9	68	10	1185	102	1185	2265	210	2055	975	210	30909	2468	2423	42102	315	448	307236	0	0	0	0	0
1322	2	0	9442	2502	3203	3441	0	165	108	106	377	9065	9435	11647	7	0	1	6	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	40363	2475	2424	43426	315	448	455286	0	0	0	0	0
21924	445	2031	9360	2847	3486	2967	0	81	82	97	255	9104	8022	15593	1338	37	1317	21	1198	1280	119	37	8	90	7	1317	127	1317	2397	233	2164	1084	233	49737	3813	3741	65351	2712	681	509659	0	0	0	0	0
1347	5	0	9475	2540	3147	3432	0	158	141	148	444	9031	9468	11680	7	0	1	6	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	59224	3820	3742	66701	2712	681	657709	0	0	0	0	0
20519	405	1850	8970	2738	3485	2698	0	69	78	88	233	8737	7711	14850	1259	35	1229	30	1114	1194	115	35	9	89	7	1229	124	1229	2187	255	1932	974	255	68214	5079	4971	87223	803	936	712082	0	0	0	0	0
1385	1	0	9555	2573	3200	3485	0	156	124	113	392	9163	9549	11738	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77794	5085	4971	88611	803	936	860132	0	0	0	0	0
20858	455	1910	9249	2876	3540	2819	0	78	83	69	228	9021	7923	15506	1326	39	1303	23	1162	1264	141	39	8	110	8	1303	149	1303	2245	242	2003	1061	242	87057	6411	6274	109473	3048	1178	914504	0	0	0	0	0
1342	2	0	9573	2579	3214	3478	0	136	135	126	396	9177	9568	11754	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96640	6416	6274	110816	3048	1178	1062555	0	0	0	0	0
20538	416	1844	9053	2891	3439	2750	0	43	73	69	181	8872	7841	14922	1212	31	1195	17	1095	1164	100	31	8	77	10	1195	108	1195	2227	202	2025	993	202	105708	7628	7469	131356	1179	1380	1116928	0	0	0	0	0
1334	4	0	9501	2592	3202	3411	0	142	136	113	388	9113	9492	11664	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115228	7637	7469	132695	1179	1380	1264967	0	0	0	0	0
19630	386	1725	8677	2673	3328	2677	0	58	78	67	197	8480	7551	14271	1126	30	1108	18	1012	1078	96	30	12	78	13	1108	108	1108	2074	186	1888	922	186	123923	8763	8577	152329	3253	1566	1319350	0	0	0	0	0
1273	3	0	9481	2604	3158	3404	0	138	154	114	403	9078	9477	11625	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133422	8767	8577	153603	3253	1566	1467388	0	0	0	0	0
19849	422	1823	8759	2762	3280	2683	0	77	98	77	247	8511	7541	14434	1218	39	1185	33	1060	1146	125	39	10	96	8	1185	135	1185	2184	212	1972	973	212	142193	9985	9762	173453	1341	1778	1521773	0	0	0	0	0
1351	3	0	9554	2587	3148	3543	0	140	134	104	377	9177	9547	11680	7	0	1	6	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	151764	9992	9763	174806	1341	1778	1669811	0	0	0	0	0
19831	438	1803	8879	2773	3348	2749	0	68	68	71	202	8676	7679	14562	1200	37	1180	20	1067	1143	113	37	9	85	8	1180	122	1180	2137	214	1923	966	214	160659	11192	10943	194643	3478	1992	1724184	0	0	0	0	0
1334	2	0	9612	2641	3197	3463	0	155	130	110	392	9220	9602	11825	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170281	11202	10943	195979	3478	1992	1872234	0	0	0	0	0
20569	410	1871	9042	2781	3478	2764	0	74	75	66	212	8830	7798	15051	1244	35	1222	22	1108	1187	114	35	11	90	8	1222	125	1222	2261	244	2017	978	244	179338	12446	12165	216550	1643	2236	1926607	0	0	0	0	0
1244	1	0	9516	2589	3091	3490	0	155	154	121	428	9088	9511	11774	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188867	12451	12165	217797	1643	2236	2074647	0	0	0	0	0
20576	429	1856	9007	2824	3426	2757	0	65	81	82	224	8782	7787	14918	1220	38	1203	17	1090	1165	113	38	9	84	7	1203	122	1203	2193	207	1986	996	207	197888	13671	13368	238374	3836	2443	2129030	0	0	0	0	0
