processed_m4538_ME21_HV0_test40_SRCoff_170716_035815_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
66671	2591	2084	310375	81440	74747	60080	98169	0	0	0	0	0	268670	469826	41705	1672	40564	1141	38360	38893	2204	1671	547	1080	359	40564	2751	40564	2090	1971	119	38593	1971	6798841	313603	290056	776221	2628	1790	1319462	26076	92851	98252	74197	103739
47889	84	0	726529	178764	168585	137588	246083	0	0	0	0	0	724064	909909	2465	3	77	2388	73	74	4	3	0	1	0	77	4	77	0	0	0	77	0	7526000	316070	290133	824150	2628	1790	1467500	892	203737	222478	167447	257494
67367	2543	2170	309461	80954	74681	60393	97579	0	0	0	0	0	267272	469568	42189	1647	41098	1091	38954	39452	2144	1646	542	1040	332	41098	2686	41098	2179	2059	120	39039	2059	7836065	358260	331231	891570	711	3849	1521885	26609	92405	98237	74420	103149
47942	71	0	726682	178848	168423	137717	246290	0	0	0	0	0	724108	909235	2574	2	97	2477	93	95	4	2	0	2	0	97	4	97	0	0	0	97	0	8563382	360836	331328	939559	711	3849	1669925	905	203720	222222	167760	257838
65531	2475	2064	308633	80476	74373	60388	97518	0	0	0	0	0	267792	465683	40841	1709	39742	1099	37634	38034	2108	1708	616	1016	373	39742	2724	39742	2074	1957	117	37785	1957	8872625	401682	371070	1005126	2785	1710	1724308	25392	91751	97847	74470	103110
47620	91	0	726653	179102	168464	137523	246112	0	0	0	0	0	724051	909044	2602	1	79	2523	76	78	3	1	0	2	1	79	3	79	0	0	0	79	0	9599839	404284	371149	1052784	2785	1710	1872335	892	204386	222646	167471	257622
71545	2865	2365	314015	82638	75932	61313	98434	0	0	0	0	0	268471	481822	45544	1866	44436	1108	41997	42572	2439	1864	617	1192	375	44436	3056	44436	2374	2242	132	42194	2242	9914447	449830	415586	1124372	1063	3952	1926732	28445	94208	100018	75724	104126
47773	74	0	727362	179483	168807	136603	246863	0	0	0	0	0	724820	910467	2542	4	87	2455	85	84	2	3	2	1	0	87	4	87	0	0	0	87	0	10642425	452375	415673	1172174	1063	3952	2074758	856	204358	223046	166780	258403
68623	2646	2256	312537	82208	75434	60653	98380	0	0	0	0	0	269250	475663	43287	1764	42091	1196	39825	40331	2266	1760	576	1082	351	42091	2842	42091	2265	2155	110	39936	2155	10955558	495662	457764	1240843	3328	2011	2129133	27136	93549	99175	75063	104063
47871	61	0	726019	178165	168864	137441	246092	0	0	0	0	0	723491	908538	2528	4	95	2433	92	92	3	3	2	2	0	95	5	95	0	0	0	95	0	11682177	498197	457859	1288746	3328	2011	2277181	887	203025	222507	167244	257776
67294	2641	2107	310561	81117	74966	60605	97962	0	0	0	0	0	267901	472087	42660	1694	41481	1178	39213	39791	2268	1690	533	1111	374	41481	2801	41481	2119	1997	122	39484	1997	11993313	540861	499340	1356079	1351	4008	2331566	26664	92553	98524	74790	103643
47656	70	0	726718	178885	168398	137607	246251	0	0	0	0	0	724221	908720	2497	0	84	2413	80	84	4	0	0	4	0	84	4	84	0	0	0	84	0	12720637	543359	499424	1403770	1351	4008	2479594	932	203855	222251	167752	257770
69450	2623	2180	311898	82044	75486	60449	98284	0	0	0	0	0	267770	476465	44128	1784	42966	1162	40728	41184	2238	1782	593	1049	367	42966	2831	42966	2185	2062	123	40904	2062	13033092	587489	542390	1473256	3536	1974	2533977	27523	93447	99037	74616	103972
47381	71	0	728215	178973	168707	137864	247299	0	0	0	0	0	725718	911686	2497	0	86	2411	85	86	1	0	0	1	0	86	1	86	0	0	0	86	0	13761921	589987	542476	1520680	3536	1974	2682027	902	203751	223061	167945	258913
67537	2578	2153	311368	81723	75388	60522	97902	0	0	0	0	0	268981	472299	42387	1677	41297	1090	39137	39620	2160	1677	563	1046	344	41297	2723	41297	2164	2041	123	39256	2041	14073898	632376	583773	1588252	1604	4015	2736399	26505	92997	99245	74812	103607
47890	69	0	725384	177721	168474	137399	246323	0	0	0	0	0	722810	908307	2574	2	100	2474	94	98	6	2	0	4	2	100	6	100	0	0	0	100	0	14799894	634953	583873	1636187	1604	4015	2884439	910	202699	222175	167275	257766
65038	2480	1973	308308	80277	74276	60308	97534	0	0	0	0	0	268038	464404	40270	1566	39111	1159	37001	37546	2110	1565	508	1053	296	39111	2618	39111	1981	1850	131	37261	1850	15108795	675226	622984	1701266	3585	1769	2938823	25105	91631	97600	74403	103160
47630	72	0	726898	179195	168650	137327	246247	0	0	0	0	0	724211	909755	2687	4	95	2592	91	91	4	4	2	2	1	95	6	95	0	0	0	95	0	15836323	677914	623079	1748933	3585	1769	3086862	915	204069	222862	167418	257700
66994	2501	2037	310844	81054	75089	60642	98215	0	0	0	0	0	268923	471051	41921	1688	40773	1148	38621	39087	2152	1686	569	1035	332	40773	2721	40773	2048	1950	98	38823	1950	16147763	719838	663853	1815958	1537	3719	3141248	26298	92634	98512	74901	103852
47871	84	0	726290	178078	168551	137640	246522	0	0	0	0	0	723787	909328	2503	0	87	2416	86	87	1	0	0	1	0	87	1	87	0	0	0	87	0	16874618	722342	663940	1863858	1537	3719	3289283	788	203236	222460	167824	257922
68663	2581	2134	311387	81802	75337	60905	97620	0	0	0	0	0	267817	474774	43570	1727	42468	1102	40274	40741	2194	1727	566	1033	366	42468	2760	42468	2143	2028	115	40440	2028	17186564	765913	706408	1932560	3680	1651	3343657	27305	93260	98941	75065	103379
47972	68	0	726215	178239	168561	137580	246305	0	0	0	0	0	723741	907839	2474	2	107	2367	103	105	4	2	0	2	1	107	4	107	0	0	0	107	0	17913389	768391	706515	1980572	3680	1651	3491706	930	203129	222070	167408	257930
68383	2816	2180	311601	81651	75010	60889	98256	0	0	0	0	0	268305	474416	43296	1813	42182	1114	39777	40372	2405	1810	560	1155	351	42182	2965	42182	2193	2071	122	40111	2071	18225602	811690	748697	2048989	1777	3722	3546080	26981	93067	98662	75274	103926
48231	75	0	726894	178673	168598	137589	246463	0	0	0	0	0	724386	908955	2508	2	78	2430	73	76	5	2	1	4	1	78	6	78	0	0	0	78	0	18953070	814199	748775	2097250	1777	3722	3694129	866	203641	222609	167451	258052

processed_m4540_ME21_HV0_test40_SRCoff_170716_041701_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
42160	1054	1421	146010	35848	36564	29412	45271	0	0	0	0	0	143590	188144	2420	86	1986	434	1681	1900	305	86	11	230	17	1986	316	1986	2111	98	2013	1888	98	271699	2752	1991	49308	2111	98	104927	8122	41649	47882	36229	48126
21110	26	0	366925	88305	90083	73264	117633	0	0	0	0	0	366010	455806	915	0	6	909	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	639500	3672	1997	70459	2111	98	252964	337	102310	118259	90038	124183
41383	1097	1437	144873	35748	36300	29011	44895	0	0	0	0	0	142411	186805	2462	96	2079	383	1755	1984	324	95	14	243	22	2079	338	2079	2083	103	1980	1976	103	784700	6135	4076	111856	98	201	307347	7902	41522	47555	35729	47564
21371	23	0	367821	89233	90215	72679	117995	0	0	0	0	0	366844	456852	977	1	10	967	9	9	1	1	1	1	0	10	2	10	0	0	0	10	0	1152805	7114	4086	133239	98	201	455387	355	103344	118309	89030	124440
42853	1094	1518	145198	35607	36584	29004	45077	0	0	0	0	0	142710	187158	2488	90	2051	437	1734	1961	317	90	20	247	13	2051	337	2051	2218	90	2128	1961	90	1298320	9602	6137	176118	2316	291	509762	8164	41515	47784	35650	47806
21299	18	0	367722	88553	90194	73369	117937	0	0	0	0	0	366783	457563	939	0	9	930	8	9	1	0	0	1	0	9	1	9	0	0	0	9	0	1666328	10541	6146	197438	2316	291	657808	355	102651	118634	90024	124583
42129	1024	1502	144771	35863	36076	29042	44812	0	0	0	0	0	142300	186645	2471	89	2014	457	1711	1925	303	89	20	234	16	2014	323	2014	2163	103	2060	1911	103	1811405	13014	8160	239583	383	394	712183	8103	41482	47150	35748	47556
21561	27	0	366948	88228	89986	72936	118110	0	0	0	0	0	366010	456183	938	0	6	932	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	2178667	13954	8166	261168	383	394	860234	339	102170	117765	89520	124742
43980	1066	1567	145573	35946	36361	29361	44971	0	0	0	0	0	142983	188038	2590	94	2181	409	1848	2087	333	94	17	256	20	2181	350	2181	2281	103	2178	2078	103	2324544	16544	10347	305168	2664	497	914605	8531	41533	47527	36111	47771
21175	29	0	367807	88666	90117	73185	118100	0	0	0	0	0	366859	457018	948	0	10	938	9	10	1	0	0	1	0	10	1	10	0	0	0	10	0	2692648	17494	10357	326359	2664	497	1062643	319	102582	118108	89915	124757
42603	1067	1426	144945	35404	36379	29409	44854	0	0	0	0	0	142411	186669	2534	82	2117	417	1797	2035	320	82	20	258	16	2117	340	2117	2078	96	1982	2021	96	2837910	20029	12474	368975	646	593	1117030	8248	41172	47516	36170	47652
21163	26	0	367662	89055	89742	73360	117859	0	0	0	0	0	366764	456632	898	0	6	892	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	3205872	20929	12480	390151	646	593	1265069	345	102961	117891	89913	124480
40500	997	1472	144543	35503	36333	28938	44808	0	0	0	0	0	142255	186074	2288	74	1904	384	1628	1830	276	74	18	220	15	1904	294	1904	2138	95	2043	1809	95	3350696	23219	14384	430663	2784	688	1319451	7848	41221	47522	35719	47575
21275	26	0	368551	88966	90502	73083	118292	0	0	0	0	0	367628	458102	923	0	2	921	2	2	0	0	0	0	0	2	0	2	0	0	0	2	0	3719530	24144	14386	451958	2784	688	1467489	325	102982	118575	89506	124978
42627	1040	1472	145318	35564	36624	29342	44856	0	0	0	0	0	142907	187441	2411	81	1986	425	1685	1905	301	81	18	238	14	1986	319	1986	2140	92	2048	1894	92	3865153	26556	16372	494609	828	780	1521874	8209	41360	47692	36038	47709
21093	34	0	367768	88539	89945	73399	118216	0	0	0	0	0	366817	456551	951	0	11	940	9	11	2	0	0	2	0	11	2	11	0	0	0	11	0	4233230	27508	16383	515713	828	780	1669912	357	102432	118123	90050	124810
45298	1191	1574	146306	35885	36398	29793	45348	0	0	0	0	0	143615	189273	2691	89	2250	441	1924	2161	326	89	18	255	17	2250	344	2250	2308	109	2199	2141	109	4379848	30200	18633	561035	3136	889	1724285	8753	41630	47598	36484	48239
21296	24	0	368028	89270	90031	73127	117925	0	0	0	0	0	367108	457182	920	0	7	913	7	7	0	0	0	0	0	7	0	7	0	0	0	7	0	4748201	31120	18640	582346	3136	889	1872336	354	103244	118360	89620	124565
41259	1065	1432	144744	35593	36285	28947	44994	0	0	0	0	0	142263	186790	2481	72	2015	466	1724	1944	291	71	10	230	7	2015	301	2015	2041	97	1944	1918	97	4893252	33601	20655	623623	1081	986	1926708	7826	41288	47403	35725	47675
21241	24	0	368208	88822	90015	73323	118311	0	0	0	0	0	367280	457346	928	0	6	922	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	5261769	34529	20661	644879	1081	986	2074747	315	102916	118281	90028	125010
42826	1065	1484	146023	35975	36613	29399	45119	0	0	0	0	0	143528	188592	2495	73	2087	408	1796	2014	291	73	15	233	12	2087	306	2087	2162	97	2065	1990	97	5408089	37025	22748	687728	3243	1083	2129131	8454	41766	47925	36191	47932
21370	24	0	367319	88433	90089	73031	118117	0	0	0	0	0	366376	456426	943	0	5	938	5	5	0	0	0	0	0	5	0	5	0	0	0	5	0	5775722	37968	22753	709106	3243	1083	2277170	354	102454	118226	89599	124841
43279	1095	1559	145100	35757	36244	29185	44890	0	0	0	0	0	142538	187258	2562	70	2151	411	1858	2081	293	70	16	239	14	2151	309	2151	2270	106	2164	2045	106	5921133	40531	24904	752406	1417	1189	2331554	8391	41563	47563	35795	47704
21166	23	0	367493	88506	90598	72515	118171	0	0	0	0	0	366554	455946	939	0	7	932	6	7	1	0	0	1	0	7	1	7	0	0	0	7	0	6288933	41472	24911	773589	1417	1189	2479593	319	102504	118454	89266	124657
44048	1110	1598	145716	36067	36442	29278	45036	0	0	0	0	0	143151	187956	2565	76	2174	391	1842	2098	332	76	18	274	10	2174	350	2174	2304	98	2206	2076	98	6434924	44037	27085	817649	3721	1287	2533969	8523	41840	47686	35915	47890
21200	30	0	367451	88514	90111	72866	118250	0	0	0	0	0	366468	456556	983	0	4	979	4	4	0	0	0	0	0	4	0	4	0	0	0	4	0	6802656	45020	27089	838861	3721	1287	2682016	327	102401	118243	89261	124660
43549	1092	1474	144993	35716	36160	29344	44873	0	0	0	0	0	142438	187037	2555	92	2150	405	1824	2058	326	92	17	251	18	2150	343	2150	2140	94	2046	2056	94	6947939	47575	29239	882420	1765	1381	2736389	8396	41389	47266	35887	47637
21326	21	0	367562	88358	90142	73129	118168	0	0	0	0	0	366604	456810	958	0	6	952	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	7315800	48534	29245	903766	1765	1381	2884439	332	102500	118251	89718	124773
42912	1099	1479	144929	35667	36257	28887	45171	0	0	0	0	0	142410	187263	2519	70	2096	423	1781	2026	315	70	13	258	17	2096	328	2096	2145	98	2047	1998	98	7461029	51054	31341	946693	3910	1479	2938813	8287	41206	47527	35598	47899
21211	32	0	368152	88992	89955	72925	118606	0	0	0	0	0	367199	457754	953	0	4	949	4	4	0	0	0	0	0	4	0	4	0	0	0	4	0	7829480	52007	31345	967919	3910	1479	3086862	321	103008	117813	89480	125216
42538	1058	1406	144808	35803	36019	29013	45063	0	0	0	0	0	142245	186378	2563	90	2104	459	1786	2014	318	90	15	243	14	2104	333	2104	2070	95	1975	2009	95	7974580	54571	33449	1010476	1884	1574	3141235	8237	41419	47122	35664	47846
21465	27	0	367339	88509	90271	73125	117769	0	0	0	0	0	366465	456103	874	0	6	868	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	8342199	55445	33455	1031961	1884	1574	3289273	347	102647	118168	89643	124379
42042	1021	1465	145350	35813	36313	29042	45258	0	0	0	0	0	142884	187422	2466	75	2032	434	1750	1957	282	75	8	215	20	2032	290	2032	2127	94	2033	1938	94	8487857	57912	35487	1074019	4011	1668	3343658	8044	41560	47376	35837	48027
21165	31	0	367679	88971	89861	73234	117941	0	0	0	0	0	366741	456794	938	0	5	933	4	5	1	0	0	1	0	5	1	5	0	0	0	5	0	8855846	58853	35492	1095193	4011	1668	3491696	336	102912	118263	89681	124583
42352	1069	1449	145112	35537	36370	29287	45023	0	0	0	0	0	142636	187402	2476	75	2058	418	1732	1983	326	75	7	258	15	2058	333	2058	2109	99	2010	1959	99	9001291	61331	37550	1137565	2024	1767	3546079	8252	41206	47555	36114	47841
21198	25	0	367166	88452	90407	73035	117627	0	0	0	0	0	366210	455949	956	0	8	948	8	8	0	0	0	0	0	8	0	8	0	0	0	8	0	9368773	62287	37558	1158771	2024	1767	3694121	363	102437	118199	89664	124229
39850	964	1362	145101	35727	36155	29130	45196	0	0	0	0	0	142852	186729	2249	71	1840	409	1559	1769	281	71	12	222	16	1840	293	1840	1992	80	1912	1760	80	9514159	64536	39398	1198637	4016	1847	3748494	7524	41317	47372	35785	47880
21041	30	0	367412	88752	90235	72965	117723	0	0	0	0	0	366480	456429	932	0	9	923	7	9	2	0	0	2	0	9	2	9	0	0	0	9	0	9881850	65469	39407	1219700	4016	1847	3896544	318	102705	118398	89404	124300
41831	1036	1504	145593	35704	36179	29593	45157	0	0	0	0	0	143263	187507	2330	67	1945	385	1662	1878	283	67	6	222	11	1945	289	1945	2115	92	2023	1853	92	10027740	67800	41352	1261549	2035	1939	3950914	8031	41458	47873	36257	47875
20831	36	0	367881	88630	90427	72953	118146	0	0	0	0	0	366946	456971	935	0	9	926	8	9	1	0	0	1	0	9	1	9	0	0	0	9	0	10395914	68736	41361	1282396	2035	1939	4098967	303	102529	118383	89638	124896
43109	1043	1566	145932	35895	36625	29247	45296	0	0	0	0	0	143408	188358	2524	76	2091	433	1801	2015	290	76	12	226	14	2091	302	2091	2305	101	2204	1990	101	10542140	71261	43452	1325516	244	2040	4153338	8300	41607	47971	35952	48089
21077	21	0	367904	88533	90295	73183	118258	0	0	0	0	0	366937	456860	967	0	9	958	9	9	0	0	0	0	0	9	0	9	0	0	0	9	0	10910323	72228	43461	1346607	244	2040	4301389	349	102337	118329	89786	124895
42858	1095	1500	145000	35786	36487	29245	44597	0	0	0	0	0	142475	186819	2525	92	2121	404	1788	2029	333	92	19	260	23	2121	352	2121	2207	108	2099	2013	108	11055615	74755	45582	1389483	2451	2148	4355771	8397	41494	47849	36025	47402
21451	35	0	368037	88993	89879	73512	117965	0	0	0	0	0	367067	457386	970	0	8	962	4	8	4	0	0	4	0	8	4	8	0	0	0	8	0	11423956	75727	45590	1410950	2451	2148	4503801	352	102692	118273	90018	124597
41724	1044	1422	144979	35615	36310	29044	45092	0	0	0	0	0	142613	186844	2366	71	1959	407	1675	1888	284	71	17	230	13	1959	301	1959	2091	74	2017	1885	74	11569219	78094	47549	1452685	446	2222	4558184	7908	41278	47420	35692	47798
21318	23	0	369016	88778	90294	73638	118571	0	0	0	0	0	368069	457807	947	0	10	937	10	10	0	0	0	0	0	10	0	10	0	0	0	10	0	11938548	79042	47559	1474022	446	2222	4706223	339	102585	118386	90118	125235
41711	971	1473	145278	35735	36348	29111	45178	0	0	0	0	0	142861	187090	2417	87	2010	407	1698	1923	312	87	15	240	14	2010	327	2010	2138	96	2042	1914	96	12084131	81460	49569	1515753	2584	2318	4760606	7873	41451	47565	35806	47845
21108	28	0	366986	88869	89722	73091	117553	0	0	0	0	0	366057	455917	929	0	12	917	11	12	1	0	0	1	0	12	1	12	0	0	0	12	0	12451387	82390	49581	1536876	2584	2318	4908656	328	102739	117664	89617	124202
43498	1075	1526	145990	35906	36720	29234	45229	0	0	0	0	0	143438	188383	2552	81	2159	393	1830	2078	329	81	12	260	18	2159	341	2159	2196	100	2096	2059	100	12597695	84942	51740	1580389	684	2418	4963018	8497	41706	47903	36049	47950
21012	25	0	367646	88423	90317	73248	118039	0	0	0	0	0	366760	457004	886	0	11	875	10	11	1	0	0	1	0	11	1	11	0	0	0	11	0	12965630	85830	51751	1601423	684	2418	5111067	349	102614	118518	89629	124709
45412	1130	1532	145649	36178	36302	29222	45072	0	0	0	0	0	143026	187989	2623	82	2195	428	1864	2113	331	82	16	265	17	2195	347	2195	2247	110	2137	2085	110	13111581	88453	53946	1646854	2931	2528	5165452	8780	41800	47500	36116	47885
21133	26	0	368433	88596	90279	73392	118391	0	0	0	0	0	367458	457844	975	1	7	968	5	6	2	1	0	1	0	7	2	7	0	0	0	7	0	13480320	89429	53953	1668003	2931	2528	5313490	324	102378	118401	89920	124917

processed_m4541_ME21_HV0_test40_SRCoff_170716_043029_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
62779	2425	2212	265635	69977	66273	53397	78929	0	0	0	0	0	237614	390888	28021	823	27182	839	25450	26360	1732	822	267	1177	164	27182	1999	27182	2227	1266	961	25916	1266	472651	28706	27195	73841	2227	1266	104938	39424	80224	86775	65824	83993
32472	46	0	607336	151593	145440	118700	195426	0	0	0	0	0	605415	757802	1921	1	55	1866	50	54	5	1	0	4	0	55	5	55	0	0	0	55	0	1080490	30628	27250	106344	2227	1266	252976	694	173275	191742	144393	205558
61518	2308	2120	265043	70102	65906	53126	78766	0	0	0	0	0	237604	388569	27439	819	26580	859	24965	25761	1615	819	252	1048	162	26580	1867	26580	2129	1201	928	25379	1201	1346032	58069	53830	167883	260	2467	307351	38673	80326	86451	65455	83840
32304	41	0	607922	151883	145970	118980	194935	0	0	0	0	0	605986	758526	1936	0	53	1883	52	53	1	0	0	1	0	53	1	53	0	0	0	53	0	1954445	60007	53883	200211	260	2467	455399	684	173402	191978	144559	204905
62828	2301	2212	264781	70186	65384	53043	78988	0	0	0	0	0	236520	389927	28261	793	27383	878	25763	26590	1620	793	255	1082	153	27383	1875	27383	2220	1268	952	26115	1268	2219738	88271	81266	263074	2480	3735	509773	39524	80158	85759	65527	83896
